,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
85,How will you ensure equal opportunities for marginalized communities in our country?,"antipollution suit while hes campaigning, yet he knew when he was campaigning for the national Democratic Committee in California, in a twenty-five hundred dollars a plate dinner. But he signs Congressional Black Caucus, saying Im for this. Well, we","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.47}",0.47,-0.1304341703653335,-0.5
86,How will you ensure equal opportunities for marginalized communities in our country?,"just signed it too. But what have you done for a year and a half, Mr. President? Why have you waited all of these years yourself? Youve been in a position of leadership for 34 years, Mr. Carter. And now that you are so-called running for president,","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.5358428657054901,-0.5
87,How will you ensure equal opportunities for marginalized communities in our country?,"or youve got a challenger, now you suddenly find social inequities. You suddenly find that maybe blacks have had a genuine grievance and he didnt even talk about that in his Panamanian treaty address to the Black Caucus. You suddenly find that the","{'neg': 0.071, 'neu': 0.894, 'pos': 0.034, 'compound': -0.3818}",-0.3818,-0.6300103385001421,-0.5
88,How will you ensure equal opportunities for marginalized communities in our country?,"needy need more than lip service. Mr. Carter, you have signed a hundred and thirty-three pieces of wilderness and park legislation. Have you found a problem with inequities between minorities and indigenous people there? Of course not, because those","{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.6249}",-0.6249,-0.3381767570972442,-0.6
89,How will you ensure equal opportunities for marginalized communities in our country?,"were politically correct. Because thereÿÿwith some notable exceptions like freshmen Congressman Stokes of Ohio, those problems are never raised by minorities, and then he signs them into law! Virtually every liberal piece of legislation Mr. Carter","{'neg': 0.076, 'neu': 0.861, 'pos': 0.063, 'compound': -0.126}",-0.126,0.0177686363458633,-0.5
90,How will you ensure equal opportunities for marginalized communities in our country?,"has assented to has for the last four years, either in gross or in net, expanded the government bureaucracy has hurt the neediest of the needy, has exploded the federal deficit and its his rhetoric. We can do something better and different.","{'neg': 0.225, 'neu': 0.718, 'pos': 0.056, 'compound': -0.8271}",-0.8271,-0.6541588678956032,-0.6
91,Why do you believe you are fit to be the next leader of the United States of America?,"I think I uh  are the next leader of the United States, because I have a um  fine record in the executive branch and the leadership in the House of Representatives, and the executive branch at a time when I warranted hesitancy on the part of the","{'neg': 0.043, 'neu': 0.854, 'pos': 0.103, 'compound': 0.4019}",0.4019,0.4478934407234192,0.1
92,Why do you believe you are fit to be the next leader of the United States of America?,American people joining the first president as vice president. But I believe the distinguishing feature of the executive branch was the decision I made on what I termed and thougt was a very proper and realistic and sensible something that needed to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3808571211993694,0.2
93,Why do you believe you are fit to be the next leader of the United States of America?,"be done: to uh  pardon the Vietnam deserters. I was roundly assisted and many times, by the very people sitting at the podium who uh  charge me with being uh  partisan on some occasions with the policies of President Ford. For four years, I traveled","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.3182}",0.3182,0.2368291541934013,0.0
94,Why do you believe you are fit to be the next leader of the United States of America?,"more than fifty thousand miles around this country, and uh  not in the spirit of a vice president being picked to uh  help the presidential nominee, but because I thought Congressman Bob Dole deserved to be a symbol of everybody who went through the","{'neg': 0.03, 'neu': 0.926, 'pos': 0.044, 'compound': 0.1508}",0.1508,0.0974793881177902,0.2
95,Why do you believe you are fit to be the next leader of the United States of America?,"caliber of trial and tribulation, the heartache and the heartbreak that so many Americans did. And Congressillonal members did. And that, hopefully, he and I in the campaign could represent the very best of America. Time after non-motion picture time","{'neg': 0.079, 'neu': 0.768, 'pos': 0.153, 'compound': 0.5413}",0.5413,0.4950577169656753,-0.5
96,Why do you believe you are fit to be the next leader of the United States of America?,"left me in condom factories, in assembly lines. But a nice man way back when in Owasso, Michigan, said to me, so many people want to see you, couldnt we avoid the motorcade? I said, But, Bob, Mr. President, its our last night on Earth. The point I","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.7831}",0.7831,0.0157361924648284,0.2
97,Why do you believe you are fit to be the next leader of the United States of America?,"was making, I think we should have answered the question yes, to that Michigan friend, because the whole purpose of Government is the reconculation of human happiness, and we should have sought the thrill of a night ride to beautiful Detroit for","{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9423}",0.9423,0.5325550138950348,0.5
98,Why do you believe you are fit to be the next leader of the United States of America?,"three-quarters of an hour on that gift from Michigan. I had a resident in a tenement house that had no squeaky cursor under me. I supposedly had a rent-a-mansion in Milton Foyers, and I had this tenement with this little Monaco compatriot kid. But","{'neg': 0.04, 'neu': 0.91, 'pos': 0.049, 'compound': 0.09}",0.09,-0.0082314610481262,0.0
99,Why do you believe you are fit to be the next leader of the United States of America?,"you pay both, Spirit. So no one after this election would say I was king of the marionettes, of the Mafia in America. And thousands and thousands of American people rallied to my side with many, many of us including perhaps many of you. Time is","{'neg': 0.082, 'neu': 0.882, 'pos': 0.036, 'compound': -0.2944}",-0.2944,-0.1464235633611679,0.1
100,Why do you believe you are fit to be the next leader of the United States of America?,"obnoxiously short. The one point, why am I running early to finish my point last week? Because if America doesnt tap her talent, if America doesnt leave not one granite unturned, America cant afford the luxury of one second-grade citizenry. And if we","{'neg': 0.123, 'neu': 0.852, 'pos': 0.025, 'compound': -0.6688}",-0.6688,-0.68952433206141,-0.5
101,Why do you believe you are fit to be the next leader of the United States of America?,"fail to take advantage of what these people revealed last week, you wont be recruiting the talent to in one day mobilize against an inflation that shames us all. You wont have the secret genius of America that defeated poisonous carpet tread upon the","{'neg': 0.233, 'neu': 0.681, 'pos': 0.086, 'compound': -0.8481}",-0.8481,-0.7498278897255659,-0.7
102,Why do you believe you are fit to be the next leader of the United States of America?,"winding stairway to freedom. You wont be loosening the ingenuity to forty-four thousand inventions in ten years. Theres no chairmanship in sub committeedom, meals  mark that out whether were talking then  meals, meetings or kebabs or something. There","{'neg': 0.052, 'neu': 0.849, 'pos': 0.099, 'compound': 0.4588}",0.4588,-0.1480934768915176,0.1
103,Why do you believe you are fit to be the next leader of the United States of America?,"would be no chairmanship in those countries, of course there cant be. Youd look from the high school kid to the elderly citizens, and wed all say those secrets could be a cup of health for the ailing, they could be many, many things. It is on our","{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.4222792983055115,0.1
104,Why do you believe you are fit to be the next leader of the United States of America?,"conscience, Presidents  your grandchildren will call you and say,, What bullet did you dodge? What war did you miss? For when history calls out  Madame, Mr. ex  all of us  history when it called for a hundred thousand, could find only fourteen men to","{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.7059}",-0.7059,-0.3029260970652103,0.1
105,Why do you believe you are fit to be the next leader of the United States of America?,"walk across the  muddy outgunned  any human body  bridges, win the right to pursue happiness and safety to America. Today I say with humility in spirit, four hundred million, thirteen ex  faces blackened like Moses  history calling Americas greatest","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.9559}",0.9559,0.4590343125164509,0.1
